product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
b0c89945c034268074f5f80b362bda34,cama_mesa_banho,60,612,1,550,16,10,16
3b3c3503539e7f917eb57a8d4bfa69f0,cool_stuff,47,738,5,9350,50,28,40
9b89ab91efbb4750c39864ed0262711f,utilidades_domesticas,57,80,2,1850,25,10,25
310b40ec41fbfc061e5309006482e68a,livros_interesse_geral,59,179,1,500,18,16,16
b7d94dc0640c7025dc8e3b46b52d8239,informatica_acessorios,59,636,1,800,35,12,15
531875d56f35380c3a6c52d9c3b005f6,beleza_saude,38,207,1,350,16,7,16
98b22c1129886cbd7fcae69d1c93e442,cama_mesa_banho,57,188,1,1350,44,2,35
5c61329e1b7e18310bbc294c17cd47bb,brinquedos,31,936,9,250,18,16,16
cbdb9bf611328898bd4b32a384506b3a,moveis_escritorio,26,945,1,12700,55,70,18
7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,40,1110,6,1050,20,17,25
d57afe143925aa9890073159f1e99ad2,relogios_presentes,54,438,1,250,16,2,11
c230b471b7e21ff9060e68ee154afd70,,,,,200,16,5,11
b5e13c9a353102f79c6206ff5cb61a50,brinquedos,59,249,2,1500,40,25,20
a0fe1efb855f3e786f0650268cd77f44,agro_industria_e_comercio,35,380,1,125,20,4,13
ea10285afcafd4d505a539481c9c576b,utilidades_domesticas,58,422,2,2150,45,41,14
e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57,701,2,1100,50,12,12
ef06c0458c76196646fe25444b793139,beleza_saude,29,298,4,100,22,3,14
9ea3e671b22bfe796818b4fac0d6b974,consoles_games,31,688,1,305,20,12,19
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59,1893,1,6550,20,20,20
5e26cbd45b83e411e82e3a8cafa8d951,bebes,37,1556,1,700,20,20,30
b47f7c9903cbd0bed2968a1b4cd21ed6,ferramentas_jardim,33,222,2,2900,17,26,27
30d1842be9c62546d3fb853119602ac2,eletrodomesticos_2,50,914,3,11900,65,35,35
746c966d44ff02686cb380876c74a079,automotivo,57,679,5,4300,78,4,47
45448d98662daee2e5ee969475a90826,livros_interesse_geral,29,627,1,1200,15,15,19
0bbb557651f08b3c732d9836de4d0bc3,market_place,41,626,1,5600,60,15,40
9759a740aa84f55b71c0c8c306a80737,beleza_saude,43,507,1,1875,23,23,23
41cd333a4af5e36df81fc0b83ccf8e2d,bebes,59,867,3,10750,38,47,44
de12bf624c66b90ad178ac441cbfbad6,telefonia,50,1311,3,50,18,6,11
b92a7304ebad1ca5b393b53b2de5c70a,moveis_escritorio,55,1292,1,9725,53,52,17
831b1757a9744c37ddd574b5eaa3cc9b,telefonia,60,792,4,100,17,4,12
1d1fc8a85e598b6b83a558fbd354443d,instrumentos_musicais,55,197,1,6575,39,24,34
fe7976532777922f0d60261e75f7ad36,telefonia,55,364,4,150,16,4,13
e503a0c255ccb611962015bac936f938,moveis_decoracao,52,1089,7,30000,60,64,60
5b95b27af12b245754e70df7e16d53e1,bebes,36,126,1,900,50,8,40
df297ceffd7a315a71586ace7d041ff2,fashion_bolsas_e_acessorios,36,401,4,100,16,9,11
5f8c74f4a3d2b616857fcb7d4dd1f61a,livros_interesse_geral,41,1009,1,1500,25,6,19
d8243785d7ff92726cf5c74caf11a6e4,eletrodomesticos,40,72,1,150,20,13,15
810cb3c5af006624fa32d362077af85f,esporte_lazer,24,1071,1,1252,20,16,15
2b0ee2d07306f7c9ac55a43166e9bb4b,cama_mesa_banho,57,504,1,1450,30,15,30
a2fddd6229ab528218029f919af4c1ed,esporte_lazer,47,126,2,600,18,22,18
3b09eb8e2d6bb856f77327ebf539e959,utilidades_domesticas,56,1223,1,10050,30,30,30
94bedc3b89ef3b2dd091735569780a0d,fashion_underwear_e_moda_praia,52,624,1,200,42,4,14
58c975d8b74f2c5a520b580f46456cf5,fashion_bolsas_e_acessorios,40,562,1,100,17,3,12
afeeea6271148ee1bb15173b8187c431,telefonia,52,1885,1,450,17,3,11
ce28e83906c41f4170cf100324d80811,moveis_decoracao,57,2135,2,350,69,11,11
fb783e3e545937820b57fe539b2c5a6c,cama_mesa_banho,57,189,1,1100,41,9,31
9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,38,213,2,400,25,9,19
6c578f7117cc4f3ebc5bfd8a674e7ff4,telefonia,57,523,1,400,23,6,15
98ad26989524a790f1d29686025b6fcc,utilidades_domesticas,45,721,1,750,35,20,35
f683f3a5d367251ac1a86404f15615b5,relogios_presentes,60,514,7,700,16,2,11
1900bad8eae4042922f8487abb59e3c5,alimentos,58,3719,6,600,28,15,15
38907b29879ddc50f67e714102146e61,cama_mesa_banho,59,123,2,500,70,8,45
854dea7019a248cec54711ded4744e30,relogios_presentes,54,506,2,375,16,8,11
1b335291af6aa51e69afcce777570b9d,cool_stuff,59,237,1,1250,30,15,30
c31aeb5af287a26d96b971c4cca17ece,beleza_saude,60,920,1,200,22,3,15
a4bca9d23228eeaf4e0169cb1a45aa62,informatica_acessorios,57,1452,3,100,16,4,16
f40876e0ef3cd5f9132b1f16b04b1346,beleza_saude,42,250,1,427,15,17,14
de41a36499155c8c19a9eff9e8f7d52f,cama_mesa_banho,55,92,1,300,28,13,12
e5fe79a5ccd19d20b3b095bf73cf9b5d,perfumaria,37,742,1,258,23,15,18
b5b5a82ce5f1987b7e670f37629be51b,beleza_saude,56,960,1,1000,16,2,11
d2b42ba1cc7c04d6f6e4ea54392b95fa,eletronicos,60,318,1,150,25,7,16
1d1021f2e10ec199e91f5a80355fdaf5,eletrodomesticos,57,223,3,350,27,13,17
b6bdb28b376292b83135644ff8d4d6a2,cama_mesa_banho,60,265,1,2200,34,7,32
54234b8d25e66201fe043b2fdcfa8e6e,utilidades_domesticas,47,771,3,676,23,14,17
ab9cf155f8280c3739b09fe341a185e8,telefonia,59,409,1,225,18,4,12
f13db9a6ceefa4b25cc87b080769dca4,telefonia,59,752,6,350,17,4,12
312669e28dbea698f766c3daf44771c8,fashion_bolsas_e_acessorios,60,53,1,200,16,2,20
d433ccd6963b166039d9d943a9015edc,industria_comercio_e_negocios,57,1058,1,4100,35,20,35
027cdd14a677a5834bc67a9789db5021,perfumaria,42,544,1,341,20,18,16
ad7c531c2001111873dcfed9d8317439,cool_stuff,33,895,1,1000,42,25,15
81f3b58e2adf194df837b71d288dd315,alimentos,20,1143,1,1150,20,10,20
dfd57e4f6b146266a765a285fac364ed,esporte_lazer,26,192,1,300,25,20,20
ac8a3c0c9899b7c670f5adc5880d9a17,eletrodomesticos,51,437,1,100,18,8,13
f2d649f157cebee085ed738f23d5d6b7,bebes,42,596,1,350,32,9,16
9348cf658c9f20576186a9f3b82c58c3,beleza_saude,46,407,3,1175,53,18,18
8283442d1af5a158404e8f4cb53a2090,automotivo,39,344,1,700,21,9,12
ba34539b92ec1baa3a9c108b81cd8344,esporte_lazer,47,1634,1,650,16,10,11
5b99f79ba0d929b0f3270ab0f0f5911f,bebidas,24,30,1,1400,16,33,18
7180e36c30b2c9aaef70caabf4e8edea,malas_acessorios,46,1336,2,10250,45,19,36
96b98d97d2ecc26af3bc439935d9dc46,cama_mesa_banho,56,3823,6,7500,50,17,49
2ab31f78e069ddb51930c6ace3759e45,bebes,56,419,1,2300,38,10,34
f72c05c5dadc3a4e05bdc5a92520f66e,relogios_presentes,52,474,2,275,19,13,13
a3ceb95649a48c0c54ae4bd1dd66d035,telefonia,56,279,2,170,23,5,16
f196248e8b5d060cca414a664ea9a76f,automotivo,58,1167,1,1900,90,14,18
2bb67f2cd3ff60400e0bad33aee72d2a,brinquedos,49,872,1,550,40,10,30
b35e00b01694e1efa3577d14965f2205,artigos_de_natal,55,360,3,850,30,11,20
10335f29114548c89998eb43398f58e5,relogios_presentes,59,718,5,250,16,2,11
7be620cd314ce6460033ba9017be7a7f,brinquedos,55,428,3,1238,32,35,17
d7d5562fce331ad958ca6f57057b3526,cool_stuff,33,910,1,700,42,25,15
43e09fcb6175856e87a4d9b91321addb,brinquedos,43,1505,1,6038,49,19,44
e0cf79767c5b016251fe139915c59a26,beleza_saude,55,388,1,250,16,5,15
e5f3a09149ee7db697907f61e7366267,livros_interesse_geral,60,606,1,300,30,2,25
964dd0fcba2ca4eff8e31ec74a77d41d,cama_mesa_banho,36,495,3,1250,40,10,30
652698dafbccac29d78c7ba70dceef10,cool_stuff,44,2413,1,300,16,19,15
9abef3ac1829af69f004c3dcbba958d9,esporte_lazer,46,1283,1,2200,20,20,20
a14aea6067b93158e956612c50b74cfa,,,,,12900,50,30,30
84777fa5b1c62e5e495240dfd0b2f24a,moveis_decoracao,45,1151,1,10667,58,58,19
6a2909ac21d16b721e4795e7e8ff3e68,esporte_lazer,53,618,1,283,24,23,20
c82e581a3ec7e992cd06723b0caae96f,pet_shop,32,935,1,500,30,30,30
77cc62dc80ebe12a0452d1ce0565acdc,esporte_lazer,45,2950,1,1625,29,21,21
42ec84ace63b58b8c5a7ba7be01d5fb8,cool_stuff,52,1732,10,2550,24,23,27
bf7e253a79f85c001ccefc2827a0fc25,livros_importados,43,258,1,950,29,3,21
096b00d9037146606b19d614cd67ab65,beleza_saude,56,406,4,100,16,5,11
5abfadaca53239a9193e09288bcd7db6,utilidades_domesticas,60,430,4,2200,32,24,32
57e089e3103f5cda6a4ce23b77399bdb,bebes,18,1194,4,650,20,8,14
df892547f0d5bb0c35cf26abc8e93d8d,fashion_bolsas_e_acessorios,41,805,1,100,17,3,12
d537e54e990d95194a5733e79f1af1aa,esporte_lazer,51,2047,1,50,20,20,20
ea058d00059bd1470770129498200d05,bebidas,43,820,2,175,20,15,15
c2a9f8aeb7a51580fccc2d1c4f8bceaf,bebes,59,864,1,3350,36,30,19
57e985ca3ae3b6da2382de45f827017e,beleza_saude,55,1611,1,2425,28,17,17
f30f863c9a7488715d627cab44ffbd4e,esporte_lazer,48,1597,1,225,17,17,17
88a3f73bd7326cded0153029c775d145,esporte_lazer,47,614,1,5900,35,28,32
7deb3aeb864ba8e77c6db5baac8dae5f,climatizacao,44,389,3,275,18,14,18
a8075470f960215ffb67624782f80fec,ferramentas_jardim,60,361,4,2900,67,3,31
03078714f1e3f3758555f67ff35b4b01,utilidades_domesticas,54,153,1,600,16,16,16
79f408dbd4af006086912a6e3570133a,esporte_lazer,34,991,1,150,16,2,11
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,52,529,1,283,18,14,14
46ecee6884bec6bffc7e5cea0ef7aecb,casa_construcao,58,465,2,650,16,11,16
f3dadec221142e379d7113915c1d0fa8,informatica_acessorios,57,206,4,250,16,6,14
90e72f6ceee757db03bba3a4eaef5dc4,automotivo,60,1063,6,7450,53,43,11
d548fb64c4bf0a142c3f314398be477a,ferramentas_jardim,36,776,1,3650,25,7,25
7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,51,756,1,12250,45,35,45
a323784ac31c377c5ecaa26b8cb155db,informatica_acessorios,51,1211,2,200,16,16,11
18f968379c4898b794fcf83f317ba60e,malas_acessorios,56,2126,6,4300,30,55,40
7f6a27bc434791d71f6e52b25bfc1e9e,papelaria,42,236,1,100,16,10,15
d0fe4295267f15ccaceac4fb233d8c9a,informatica_acessorios,52,398,1,350,20,2,26
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54,245,1,1383,50,10,40
ac85747ff00cf2a5cb1ef0901c7b21af,eletronicos,30,449,1,150,25,7,16
85fcf0af8941e2a6d93bb2df970c1650,esporte_lazer,54,3708,1,4200,31,33,32
af9c4277d06aa18aabbfebbe94ee9c79,esporte_lazer,39,369,2,2700,20,15,15
4ab7490d3e55de79cae5fc88e1657276,cama_mesa_banho,57,750,1,1200,36,8,26
5b75bff143600c85dd1fe69b7055982b,beleza_saude,48,1674,2,350,30,5,12
e0bb3159111d86828b5caef8725ff055,utilidades_domesticas,63,103,1,2500,30,6,30
478cf0d317ccab62d1483a637de8df14,utilidades_domesticas,39,141,1,530,17,15,19
5a0c21ad6b82a1b61856e48ec959764d,perfumaria,57,1424,1,100,18,10,13
c3ce49d20cc5d56f0419f256c480e235,fashion_bolsas_e_acessorios,41,412,5,100,16,5,20
3f37f32e535d54ae9b3c1cf62aa76c43,cama_mesa_banho,55,624,2,450,45,5,37
730f1927f42fda4370209c28203eb0ab,cama_mesa_banho,56,505,2,200,16,10,16
58f82cc5bebd588e5cde0b3a89059da6,informatica_acessorios,51,559,3,250,16,4,19
d9d4c1378e3c6564f55c02bec84e8f2f,moveis_decoracao,59,2262,4,500,65,8,13
664e36c9f1780f33973e063ae2cdcc66,pet_shop,49,410,2,7300,45,28,45
83b00325c13c44245b2c3a2befa62a0e,bebes,56,621,1,10700,40,40,40
23227b07fc69250d2fa4be6602011aea,cama_mesa_banho,46,171,2,1250,45,10,15
8f71fe1e1b5bbb6773e7276b5c37ef65,papelaria,57,921,5,6250,25,50,25
a406f14e110f4ccb46059586e9440400,telefonia,48,1440,2,100,18,6,11
72d0cc6588b5d4f4e26007c2e709315c,cama_mesa_banho,53,1016,1,3250,31,51,16
8901581464c0fcdb80194ba0fad7e559,esporte_lazer,31,914,1,500,18,14,18
c62bc42d383a40b285eee3f95240c817,cama_mesa_banho,56,2536,2,1800,43,8,33
5b6263339240fc2b980849790e450c70,telefonia,54,1006,1,150,18,6,12
4a36fade797dd8d05c7c1398dc0837d3,telefonia,43,416,3,100,19,3,11
592ff96534d1910c18025cee34d5c8de,eletronicos,60,517,4,200,16,6,14
7721582bb750762d81850267d19881c1,cama_mesa_banho,63,837,1,1400,43,5,30
2ae5ed1d99afbb14a8b24041a81df16b,cama_mesa_banho,43,324,1,1450,37,9,30
1528d0673079ce2d79d29753b800d76e,beleza_saude,58,790,4,800,20,7,20
f6fa93875f4a7dac03e0a22143f4d815,cama_mesa_banho,37,212,2,450,25,9,19
7cfc7d7ac63cfc985e69de48664bc07e,relogios_presentes,43,569,1,450,16,16,16
17636e3c15333148e25253db631a2d7d,fashion_esporte,54,487,1,450,20,20,20
4bc35700c98f8213fe67fa61ebf4c811,fashion_bolsas_e_acessorios,50,554,3,600,16,5,11
9fe172fa8e662ca8572cf12abf8bce23,fashion_bolsas_e_acessorios,36,412,5,150,16,5,20
c63ea4621680c1b0fca8864c0564bd78,informatica_acessorios,57,918,1,625,25,8,23
8d117b157de0b1a41b75de2833fd4f6e,consoles_games,55,1683,1,625,21,13,13
72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57,341,2,583,20,21,20
e9ceb9123d3103b7ad293c168dd3a547,cama_mesa_banho,46,333,1,6410,50,26,44
a7216be504e1ff211b67479ab193a552,utilidades_domesticas,42,886,3,5200,50,23,27
75a320dd19d196149ee1514926d97bff,instrumentos_musicais,33,394,4,400,16,8,12
582c166bb305eb330d28695a084720c1,moveis_decoracao,51,520,6,11750,53,42,38
9bfc55df037ce3ac01bfd84781adf7e5,audio,45,1654,3,530,19,14,15
5ccdfc35d9cff8db4fa46b83d5712899,pet_shop,30,764,1,15700,81,19,60
9a98180ffbd0765e89f11cc8dd2385f4,moveis_decoracao,63,639,2,1500,38,7,28
3cb39171fd36c50097f2dedbbe0dfe6e,automotivo,60,3136,4,100,17,10,15
c2613aec0520c43e665ff0d037adbfa7,telefonia,37,416,3,100,19,3,11
f05901e010ebaa3924276751a35e6004,moveis_decoracao,63,686,1,500,45,15,35
daa5000b84b8bd4a9e8e622f154ac0c5,beleza_saude,48,583,1,150,16,7,15
76d1a1a9d21ab677a61c3ae34b1b352f,,,,,550,16,7,11
d00f6c52d2730de05fb409f09ab6e732,utilidades_domesticas,53,167,1,2150,30,19,25
72dd2e7b7e10b8a4083e53c7867c1564,bebes,48,835,5,83,19,8,12
0dee0be4ceb243fbbb1d185e5f08012d,informatica_acessorios,38,179,1,600,60,16,11
08c63555bbee955cad9c6a9feab9e9d4,utilidades_domesticas,38,193,1,11350,43,35,34
35819a9e5342bae7ad7a0016460dee25,eletronicos,48,476,1,150,24,8,12
1aec9dac073154a4d6350ad0e773a191,market_place,40,770,4,200,22,6,14
b4183f86c9a0c7a13138ff4575114f76,brinquedos,56,545,4,900,17,40,14
937c825572d26b9e5a723527c6d625c6,cama_mesa_banho,39,169,2,300,25,8,19
d5b703c271f43f9c588a6f512a00f77e,brinquedos,27,531,4,150,16,7,20
31ddb1ee64afc01b90d5025db261a737,automotivo,57,1298,3,475,17,18,16
2dcbb450bd8303344a342b60610f3d22,cama_mesa_banho,47,684,1,1500,40,15,32
7fe486a60125c1541517e30944f95066,eletrodomesticos_2,34,876,9,6350,55,10,67
fe01b643060a6446e59f58e3021e66b3,perfumaria,40,659,2,1250,26,21,20
db9e2ea2789762e3b0ecb627eb70696d,moveis_decoracao,40,240,4,5350,52,6,52
f109f04ad95889f2f041a91afe3d894e,beleza_saude,47,189,1,2033,22,12,17
5328338cfaa16ba10561cd970c73ca11,cool_stuff,51,330,1,1950,33,44,19
157d8cabb7a3a318aed5ce596f4be96e,artigos_de_festas,43,216,1,200,28,16,26
1567eb3a02b49c99d7d07045e9ce94f5,automotivo,54,1081,6,1900,25,15,20
0e8d9a894d190db0d5c32075ab02ea38,cama_mesa_banho,54,229,1,1150,40,5,29
d339b523c298009f15d242a3a99392c7,ferramentas_jardim,51,2559,3,850,24,9,26
f919da4f716dc149cef4551a322001fd,moveis_decoracao,50,635,1,1200,30,23,30
34dcc2f0a890f961ee6252a1cd6ae3f2,utilidades_domesticas,59,1364,7,30000,60,65,60
acdf83e7694c8eec22e6b19bc59f4e60,cool_stuff,34,268,1,200,14,13,12
3b0f7951038b105522c2d566b54421f7,telefonia,56,341,1,175,17,6,13
473795a355d29305c3ea6b156833adf5,perfumaria,36,605,2,100,20,20,20
78b1ff38b417d7d3c58c33f386512040,instrumentos_musicais,45,256,1,300,18,7,11
2669a9fe1aaf6cb29071f8f866014afc,audio,60,619,4,450,17,8,12
81d1cd44929d9c3a1f3bfd0a0c164baf,moveis_decoracao,60,827,1,600,17,17,17
612333e41128203342c1dc089808f3ad,construcao_ferramentas_construcao,60,996,1,3550,16,30,15
a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,33,1084,2,200,41,2,29
64d0feb1bcf9c7fe7b5dad3271c10910,moveis_decoracao,58,696,7,750,25,15,35
f516645f81debe9cff9416a20662dc43,cool_stuff,59,2120,1,125,16,17,16
a77453f011b20e66aec0d64f59106fbf,informatica_acessorios,21,663,2,100,16,16,11
14a174908a08ad7cfb56d3814d8e0ea5,cama_mesa_banho,52,1027,1,1150,28,26,23
0f91b6a95a57a43203a9b17de98960d9,beleza_saude,23,274,1,390,19,12,17
c12e49e47562c48e7c81b75e59f91cbf,brinquedos,47,782,2,1400,40,41,42
9798f14fd2be3c482aaff824a05ac605,utilidades_domesticas,59,284,3,3000,50,35,15
44f90f085c7a825863cbf867990e1513,beleza_saude,39,1200,1,517,25,13,16
60432892a0fbbe1ce188be6248a9b5fd,automotivo,59,143,2,50,16,10,11
0c6fc9b9317a68d1cda098c063914b72,instrumentos_musicais,46,692,3,3100,38,99,14
5f42d57952b7815098979a5c4fa6f82a,beleza_saude,60,919,1,150,22,3,15
b7b7c5293e270682d3f343c31355c52a,moveis_decoracao,53,586,1,2000,35,9,25
ac480ada5f06d9024eae2c6dd9de4c74,perfumaria,26,138,1,200,20,7,20
fa126ff62aae83e37857ad495641c878,informatica_acessorios,29,1386,1,600,23,17,15
87b73d2916d30401b87dff20844af6db,perfumaria,49,1235,2,250,16,16,16
e07fbd0969dcddca941b8c4adec498b1,cool_stuff,63,2263,1,200,16,3,13
ead9ade61e81ab9e26d83640c3164e76,fashion_underwear_e_moda_praia,55,487,3,550,17,9,27
739d233784c9f8e12635a19084e90cf5,informatica_acessorios,60,983,1,927,22,13,28
dbb4ce89c8ed5fb6fd901e2e51093179,utilidades_domesticas,34,545,3,2200,48,25,25
8dff5399c7a5552ee041c8bb465e5288,audio,48,351,2,100,19,4,11
82e4ad16521ca131d95e198d507db370,eletronicos,56,343,1,150,19,12,16
c18399e510fd09e3186d34f4206109d7,relogios_presentes,55,807,2,350,16,2,20
f0606ca7e8022a81e0fa25ea3e334717,brinquedos,46,125,1,350,25,25,25
08574b074924071f4e201e151b152b4e,ferramentas_jardim,36,450,1,9000,42,12,39
6cf95bd30a9628ca0c9911e43d7956a3,pet_shop,57,721,1,1500,50,30,33
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,57,1620,1,2350,16,40,16
e8de73291c6283e59972a8c25edf40be,utilidades_domesticas,37,159,5,400,18,4,12
dfb97c88e066dc22165f31648efe1312,automotivo,53,597,1,5417,47,44,44
cae2167feedb9388aa9baffbff44e5f4,telefonia,58,591,1,150,19,4,11
99444782c6bb7269243567c2d6988f94,moveis_decoracao,54,826,4,500,20,10,15
3eebb0207da828bf5376257ceca70959,relogios_presentes,58,438,8,250,16,2,11
3745086e428495d12317f5864306279f,brinquedos,40,327,1,800,31,8,31
7bd043584ab4b147b9b19d9e97b299a9,moveis_decoracao,53,1750,3,2800,105,3,70
74ae869eb82594d9cbe6e934cf143e0c,telefonia,60,751,3,150,17,4,12
f9ebdbca177cfdb1be1ea462e9dacb82,utilidades_domesticas,28,854,4,800,23,10,23
f3a2a401af00f8a3fa7e234ac66bea84,eletronicos,47,740,1,327,18,8,10
b9a90f1fc4d536d191445c068ef514c4,construcao_ferramentas_seguranca,58,1254,5,9450,105,17,14
15fdd6032f35d4add5066fb90be28630,relogios_presentes,60,718,5,950,16,2,20
20d99367bb5820e9d15aef657b83b5a2,automotivo,44,187,1,250,40,4,30
501c8cd285f4f2ed96efffbb3c697d0b,construcao_ferramentas_construcao,44,339,1,450,19,5,13
99a4ae1a9ff32f696460a9295533d2e2,esporte_lazer,60,765,2,550,90,15,15
b56d02094e37315ad2f6fdf09991cac4,moveis_decoracao,54,478,5,9500,50,42,32
4fe644d766c7566dbc46fb851363cb3b,artes,48,1232,1,1700,65,6,50
d8a77723111124b921fd73b3914e8cbb,moveis_decoracao,56,258,1,900,40,3,30
f56e93f8bec270456dd5ec3272bd42f3,moveis_decoracao,63,1700,1,700,60,11,20
4874eb71b65dc197fb705bc999eb41bb,pet_shop,57,966,4,2000,28,20,20
41b821274ec513636f9144375c9f9031,brinquedos,44,429,6,400,20,10,20
8d98dedc3c19de17f1a090195e85d6b6,brinquedos,40,617,4,300,16,7,20
9275e1f75faf1d3d1f54e4cb63d12a36,automotivo,51,375,2,166,22,7,14
4025ee582ef6b8c478af3b44cf89054b,cama_mesa_banho,60,58,1,200,20,2,15
5de871daae99423d3fcb04edcb6dd1aa,perfumaria,60,591,2,600,19,17,19
fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,33,912,2,1500,33,25,11
f727305c90ca9b9c36d4e84a817bc01d,fashion_bolsas_e_acessorios,46,622,6,200,16,9,11
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,57,574,4,5950,20,30,80
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47,1047,1,7463,56,64,35
05928363cd16fb2d20ccad40992105aa,fashion_bolsas_e_acessorios,53,612,3,250,16,16,13
816f6efbb3598f798900557f628e8a56,relogios_presentes,48,1940,3,354,19,13,15
e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35,514,2,4338,17,12,14
4583e308182e4e78d5b71b5af1804def,bebes,41,565,1,450,16,12,13
2691bad4b1d8eb94ea5f2ccbbd582fca,cool_stuff,59,589,1,550,16,2,11
961d02e19e9ade3ba8aa028c87b0d8f7,informatica_acessorios,57,1086,4,350,16,4,11
e9a69340883a438c3f91739d14d3a56d,utilidades_domesticas,60,1912,5,3000,33,12,34
7e6c4a0bf900e259f50ba63331fd2785,relogios_presentes,59,755,2,250,16,2,11
137463a11feed96cfc9fbdd97d4e2403,utilidades_domesticas,19,592,1,250,16,2,11
3468c85c5c4de55707fd08e4f5b665dd,brinquedos,18,629,1,350,29,18,20
24c9d329963373e2fccaa3f3204db19e,consoles_games,58,601,2,100,21,24,23
41b43381a92451746dc1374dbbd4c43e,moveis_escritorio,56,1287,1,10025,57,55,22
839321c2db7b3b3eaff4944c3b052ecd,utilidades_domesticas,37,570,1,1291,23,23,20
530989bc6eff4420c49a84214ab1eb51,telefonia,58,423,2,600,23,7,15
40a13d0a09a3d1334e8537ce3194f0ec,esporte_lazer,45,1771,1,550,20,20,20
b781cf30a200b5eff2787c2074d67045,moveis_escritorio,49,1290,1,9650,57,55,22
68ad45d48d69404aeb71ce87e1b2c948,livros_importados,37,452,1,850,33,2,23
008b51e6be49ee039854b5e35c331b02,relogios_presentes,57,676,2,633,19,12,17
da8faea5f69f03fce4dfc01ceee4f1dd,fashion_esporte,47,562,6,300,29,7,16
26abb7e42cded69ba9b3736643ebeb39,relogios_presentes,43,378,2,867,20,7,14
2b87ded5c8c2c971d4d5a2e4bd7b85bc,brinquedos,55,699,6,233,17,10,19
badc98cb4b92b5452a49c1a9e7406b51,cama_mesa_banho,46,362,1,250,25,15,25
33f6041c8435ede933165b29f240531c,automotivo,37,45,2,1000,102,38,27
419cb1b441eda9b92ebd1a1b96090c26,telefonia,60,777,6,350,17,4,12
afd22faefd9584467a374bf7a50f0996,esporte_lazer,59,681,3,150,24,5,16
e45ba6ba3c6ee4fa2c62e6a6a587717e,brinquedos,45,780,2,2733,37,61,29
da686d15de3ee88de081bd159b031e47,informatica_acessorios,59,229,1,300,50,5,20
33fca9d59532dd4c191217a979346ab9,perfumaria,51,750,1,431,20,11,13
d48c8d7a322bda722704d0ba7506e9a1,automotivo,48,1290,1,2950,42,19,25
9b37a918bcf2c8e1064e867cf1df4637,eletronicos,57,1710,6,1207,20,10,20
b8ca27a8b7658a95a8040f0a9489c952,cama_mesa_banho,59,577,2,10300,51,21,51
f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,52,603,1,7625,61,14,61
b853b073ca63585ef3afd79a4ab97ef1,fashion_calcados,49,375,6,400,29,7,16
5f21301936c11698db6aee5444190da0,perfumaria,57,397,1,367,23,12,16
8f983b383c2d3e409d71cfd12dbc7a42,bebes,50,1217,3,4300,21,41,57
6d83b30a8dcfb49e62c0a31eb22521fe,moveis_decoracao,42,497,3,1500,36,18,17
a4c7e73a8ce075149b5f6592fdd29367,informatica_acessorios,56,195,1,200,20,20,20
999f8a403c25d68c828a6915e13e89d9,telefonia,40,393,3,100,19,3,11
904df51afc994cd2a7bce1ec3ff5d9fe,papelaria,43,216,2,150,24,7,14
24f5af2b789d02450459312d48fc840f,alimentos,56,863,1,575,17,7,14
b74d57e3377dd78aace6d070fc48cc88,cama_mesa_banho,55,556,1,675,40,18,35
47a3fbd41bb53db64dacc4562ba3aa52,cama_mesa_banho,40,702,1,1000,50,12,12
044f05bc9de36e8a693a83e4bc79dd0d,telefonia,59,734,4,300,17,4,12
bfbce14d1a7118b0c233a35617ec2830,fashion_roupa_feminina,30,590,6,400,29,7,16
173581ced381362760c476bec9de53ff,moveis_decoracao,63,254,2,2200,49,13,41
9e2d5ef1b9d71f1d1d7168dd7a042878,telefonia,37,605,1,413,18,10,14
f75eb66dc82bccecabd706bd441cfd3a,malas_acessorios,49,767,1,800,20,51,34
671ac7a60d975bd4ca2d7f7c77070210,fashion_calcados,57,404,4,1500,22,12,33
38c56c5c5b16958d95bf8254498ad555,relogios_presentes,58,786,2,500,16,11,11
c9dbe2eec19a8093cb5ac57486531c18,cama_mesa_banho,55,124,1,1375,30,6,22
f90781e8e990b7e051be89afa85ee625,construcao_ferramentas_construcao,57,224,6,11100,44,35,33
5605e265607c01c1242a18219d7e396e,,,,,2900,70,15,50
cdbda59a8f5cbd6a8020e6e2289b9960,utilidades_domesticas,41,1020,1,300,25,15,20
1d3ecbda18167c766a3381fd16108e4a,esporte_lazer,42,636,1,1700,41,10,35
