geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
95588,-29.76764078266506,-50.05331794764673,xangri-la,RS
95760,-29.549390055875435,-51.36128736366594,sao sebastiao do cai,RS
95760,-29.551897618576092,-51.35922712842414,sao sebastiao do cai,RS
95760,-29.55982832032209,-51.36006827816499,sao sebastiao do cai,RS
99051,-28.23459269117519,-52.37700840860584,passo fundo,RS
99051,-28.23728732821449,-52.379788966648796,passo fundo,RS
99051,-28.237518508958857,-52.37959996714663,passo fundo,RS
01224,-23.53910589647413,-46.65144034194122,sao paulo,SP
01224,-23.539160954757936,-46.65146178365741,são paulo,SP
01224,-23.539160954757936,-46.65146178365741,são paulo,SP
02124,-23.501627413266775,-46.57263395282468,sao paulo,SP
02124,-23.501627413266775,-46.57263395282468,sao paulo,SP
02124,-23.50193780322003,-46.57258242630852,sao paulo,SP
02110,-23.508061816243764,-46.59546795314695,sao paulo,SP
02110,-23.51490269608747,-46.59493006549716,sao paulo,SP
02110,-23.516329057831644,-46.59499927669044,sao paulo,SP
02452,-23.495075706359252,-46.64697879892085,sao paulo,SP
02452,-23.49535284179699,-46.646417174158934,são paulo,SP
02452,-23.49600831141434,-46.645445592705826,sao paulo,SP
02634,-23.456904580068123,-46.649764204830035,sao paulo,SP
02634,-23.456904580068123,-46.649764204830035,sao paulo,SP
02634,-23.456904580068123,-46.649764204830035,sao paulo,SP
03237,-23.590955189566607,-46.55194987898898,sao paulo,SP
03237,-23.590955189566607,-46.55194987898898,sao paulo,SP
03237,-23.590955189566607,-46.55194987898898,sao paulo,SP
03579,-23.559084492642405,-46.49596072675859,sao paulo,SP
03579,-23.559279474609003,-46.496116273241405,sao paulo,SP
03579,-23.559433459893825,-46.4964072850424,são paulo,SP
03692,-23.531133331669448,-46.48162764570953,sao paulo,SP
03692,-23.531539504076928,-46.48497566344923,são paulo,SP
03692,-23.531609349122004,-46.484156076739765,são paulo,SP
03613,-23.515382437096576,-46.534562775484105,são paulo,SP
03613,-23.51559795920133,-46.53433385068379,são paulo,SP
03613,-23.51559795920133,-46.53433385068379,sao paulo,SP
03641,-23.452391868980364,-46.71025844630152,sao paulo,SP
03641,-23.452912037191975,-46.71072062378097,sao paulo,SP
03641,-23.523736306134225,-46.53669059394657,sao paulo,SP
03733,-23.507527801954694,-46.531930803770756,sao paulo,SP
03733,-23.507863051576333,-46.52613949569002,sao paulo,SP
03733,-23.507902369753527,-46.52618545919294,sao paulo,SP
03929,-23.602272998615014,-46.49233420912922,sao paulo,SP
03929,-23.602609723495576,-46.48648735569788,são paulo,SP
03929,-23.60274742131686,-46.48720200874257,sao paulo,SP
04265,-23.585207926986616,-46.616728796958725,sao paulo,SP
04265,-23.585482372468107,-46.616518010964285,sao paulo,SP
04265,-23.585780284205672,-46.61722494033122,sao paulo,SP
04306,-23.62977799362336,-46.640216943937894,sao paulo,SP
04306,-23.62977799362336,-46.640216943937894,sao paulo,SP
04306,-23.62977799362336,-46.640216943937894,sao paulo,SP
04724,-23.644732375426535,-46.720101925981375,são paulo,SP
04724,-23.644732375426535,-46.720101925981375,sao paulo,SP
04724,-23.644745528997674,-46.72097958090484,sao paulo,SP
04880,-23.447393250466884,-46.756208204633545,sao paulo,SP
04880,-23.561263764469537,-46.454798843228176,são paulo,SP
04880,-23.580420066333886,-46.38799249417161,sao paulo,SP
05185,-23.43134306050551,-46.74814181695425,são paulo,SP
05185,-23.431801023313525,-46.747686384124876,são paulo,SP
05185,-23.432965648623714,-46.750425322926866,sao paulo,SP
38440,-18.640554414209554,-48.18754728235859,araguari,MG
38440,-18.640569575691256,-48.18816731831062,araguari,MG
38440,-18.64092812532317,-48.182305873925394,araguari,MG
40270,-12.967938820235913,-38.49359018758958,salvador,BA
40270,-12.96808536266578,-38.492950134268085,salvador,BA
40270,-12.968337245732986,-38.49201656444151,salvador,BA
41290,-12.865047584185259,-38.41766596728126,salvador,BA
41290,-12.894399565641404,-38.45498483819031,salvador,BA
41290,-12.894729152707779,-38.451817831946045,salvador,BA
41612,-12.943406242570289,-38.37604929072655,salvador,BA
41612,-12.944809382739896,-38.374426922153575,salvador,BA
41612,-12.945098201984797,-38.37428736802069,salvador,BA
41810,-12.948290706907523,-38.48373738175893,salvador,BA
41810,-12.97869000305842,-38.45698699209415,salvador,BA
41810,-12.984362935824887,-38.45175344583469,salvador,BA
44076,-12.252920804605017,-38.93574412003007,feira de santana,BA
44076,-12.252920804605017,-38.93574412003007,feira de santana,BA
44076,-12.25359241993188,-38.940814540106174,feira de santana,BA
45700,-15.237603110447951,-40.2272424574012,itapetinga,BA
45700,-15.239385224356026,-40.22490913814802,itapetinga,BA
45700,-15.23996178127781,-40.22765720516089,itapetinga,BA
47806,-12.130478451282789,-44.97757173526681,barreiras,BA
47806,-12.130478451282789,-44.97757173526681,barreiras,BA
47806,-12.130586514390348,-44.97774091603356,barreiras,BA
48180,-11.932807682087118,-38.08199459782607,entre rios,BA
48180,-11.932807682087118,-38.08199459782607,entre rios,BA
48180,-11.933329999999955,-38.016669999999976,entre rios,BA
48730,-11.540006999999997,-39.306379500000006,conceição do coité,BA
48730,-11.558127917097213,-39.28620169397744,conceição do coité,BA
48730,-11.558145883339334,-39.283829749216196,conceicao do coite,BA
49095,-10.876031671544311,-37.05133155372559,aracaju,SE
49095,-10.876031671544311,-37.05133155372559,aracaju,SE
49095,-10.876031671544311,-37.05133155372559,aracaju,SE
51250,-8.131391999999995,-34.93613699999999,recife,PE
51250,-8.13142405558045,-34.936884505926926,recife,PE
51250,-8.132082223700172,-34.93938027407813,recife,PE
53429,-7.877339619661788,-34.83155355213527,paulista,PE
53429,-7.88144659836024,-34.82960720079361,paulista,PE
53429,-7.88144659836024,-34.82960720079361,paulista,PE
54280,-8.093797024163782,-34.96434722039051,jaboatao dos guararapes,PE
54280,-8.0974674259805,-34.96422916340418,jaboatao dos guararapes,PE
54280,-8.099046000000001,-34.96755599999999,jaboatao dos guararapes,PE
54330,-8.084132960055626,-34.98872385829262,jaboatao dos guararapes,PE
54330,-8.084132960055626,-34.98872385829262,jaboatão dos guararapes,PE
54330,-8.084152978446735,-34.98907582172838,jaboatao dos guararapes,PE
56903,-7.982941759170138,-38.28744818814088,serra talhada,PE
56903,-7.983575999999999,-38.28890924999998,serra talhada,PE
56903,-7.9836699319886355,-38.29346190348702,serra talhada,PE
57500,-9.360166743407644,-37.248598307555746,santana do ipanema,AL
57500,-9.361709315588893,-37.25034659868359,santana do ipanema,AL
57500,-9.361709315588893,-37.25034659868359,santana do ipanema,AL
57740,-9.365052497014249,-36.36790226125753,paulo jacinto,AL
57740,-9.36536591803707,-36.36802398519502,paulo jacinto,AL
57740,-9.36742644040377,-36.3703101693948,paulo jacinto,AL
58051,-7.142974155433035,-34.839859567863094,joao pessoa,PB
58051,-7.143076672677705,-34.842695745935735,joao pessoa,PB
58051,-7.143242986530638,-34.83505399875267,joao pessoa,PB
58703,-7.024381947004218,-37.28478707892728,patos,PB
58703,-7.025073251597973,-37.29057958173439,patos,PB
58703,-7.025073251597973,-37.29057958173439,patos,PB
60040,-3.7321613119625985,-38.53910137898899,fortaleza,CE
60040,-3.7321613119625985,-38.53910137898899,fortaleza,CE
60040,-3.735935591724878,-38.5331000553696,fortaleza,CE
68665,-1.9255771377273234,-47.05299715997475,garrafao do norte,PA
68665,-1.9258195318209628,-47.050747005777026,garrafao do norte,PA
68665,-1.9260663882779943,-47.054710379125034,garrafao do norte,PA
68790,-1.2754800000000017,-48.090082499999994,santa isabel do pará,PA
68790,-1.2917099999999664,-48.16017999999997,santa isabel do para,PA
68790,-1.292479435049749,-48.15757995311576,santa isabel do pará,PA
70734,-15.77178107851532,-47.883486375867726,brasilia,DF
70734,-15.772178715946303,-47.88450686234893,brasilia,DF
70734,-15.772178715946303,-47.88450686234893,brasilia,DF
19013,-22.128550424229722,-51.39273162647358,presidente prudente,SP
19013,-22.12947979600667,-51.3915163426337,presidente prudente,SP
19013,-22.129680202823046,-51.393874815721745,presidente prudente,SP
20040,-22.901001705522532,-43.17703341520001,rio de janeiro,RJ
20040,-22.901001705522532,-43.17703341520001,rio de janeiro,RJ
20040,-22.901001705522532,-43.17703341520001,rio de janeiro,RJ
20765,-22.864664210658432,-43.300140610335205,rio de janeiro,RJ
20765,-22.86503151154119,-43.293811500000004,rio de janeiro,RJ
20765,-22.86503151154119,-43.293811500000004,rio de janeiro,RJ
21040,-22.849118937272795,-43.247688333198646,rio de janeiro,RJ
21040,-22.849645499999998,-43.241264999999984,rio de janeiro,RJ
21040,-22.849793601448397,-43.24895333097694,rio de janeiro,RJ
21010,-22.805306999999992,-43.303167,rio de janeiro,RJ
21010,-22.80671581878332,-43.300772139399264,rio de janeiro,RJ
21010,-22.80671581878332,-43.300772139399264,rio de janeiro,RJ
21071,-22.845295572018046,-43.26908370635925,rio de janeiro,RJ
21071,-22.845920026342966,-43.2701444431366,rio de janeiro,RJ
21071,-22.8460069911132,-43.27034815390382,rio de janeiro,RJ
21361,-22.84708695700829,-43.327532638928844,rio de janeiro,RJ
21361,-22.84763946932889,-43.33745573757864,rio de janeiro,RJ
21361,-22.84781746739564,-43.32746325491955,rio de janeiro,RJ
21830,-22.863287290060423,-43.428406176047964,rio de janeiro,RJ
21830,-22.87592353621104,-43.48135324854289,rio de janeiro,RJ
21830,-22.87594752899767,-43.47380219608749,rio de janeiro,RJ
22763,-22.813344,-43.370810999999996,rio de janeiro,RJ
22763,-22.937438472387306,-43.35294013321602,rio de janeiro,RJ
22763,-22.937438472387306,-43.35294013321602,rio de janeiro,RJ
23092,-22.8512035396871,-43.54349303014654,rio de janeiro,RJ
23092,-22.8512035396871,-43.54349303014654,rio de janeiro,RJ
23092,-22.851465476049693,-43.54349303014654,rio de janeiro,RJ
23073,-22.88228388617521,-43.58639929358926,rio de janeiro,RJ
23073,-22.88247498550632,-43.585695512113425,rio de janeiro,RJ
23073,-22.882807875382298,-43.5864828569162,rio de janeiro,RJ
23595,-22.811965105454387,-43.22618475216497,rio de janeiro,RJ
23595,-22.8215655,-43.28760375,rio de janeiro,RJ
23595,-22.8215655,-43.28760375,rio de janeiro,RJ
23826,-22.86715728827696,-43.809721807842735,itaguaí,RJ
23826,-22.87064999402472,-43.806969437548254,itaguaí,RJ
23826,-22.87410932406942,-43.79989997359783,itaguai,RJ
23895,-22.716162000000004,-43.729305749999995,seropedica,RJ
23895,-22.722806790899618,-43.73770769769434,seropedica,RJ
23895,-22.724023247948733,-43.73580112124242,seropedica,RJ
25267,-22.62733414444734,-43.244109068936325,duque de caxias,RJ
25267,-22.62733414444734,-43.244109068936325,duque de caxias,RJ
25267,-22.629585477306364,-43.25435135599956,duque de caxias,RJ
25901,-22.57502540042769,-43.06470120364679,mage,RJ
25901,-22.57545905173351,-43.06487593962473,mage,RJ
25901,-22.57685716293192,-43.06502725800203,mage,RJ
27259,-22.49508164924408,-44.08136753856192,volta redonda,RJ
27259,-22.49522686003046,-44.08158411483785,volta redonda,RJ
27259,-22.495280065056797,-44.08161266387638,volta redonda,RJ
27460,-22.656655355663396,-44.0509877408285,rio claro,RJ
27460,-22.72135415736752,-44.13956600344477,rio claro,RJ
27460,-22.722067868129173,-44.13962379078822,rio claro,RJ
28027,-21.755897134725302,-41.314631946877725,campos dos goytacazes,RJ
28027,-21.75593369987278,-41.31464684378966,campos dos goytacazes,RJ
28027,-21.766368488262714,-41.3258527240997,campos dos goytacazes,RJ
28051,-21.74015052059755,-41.33446652870911,campos dos goytacazes,RJ
28051,-21.740216873784888,-41.33416749949673,campos dos goytacazes,RJ
28051,-21.7404583170894,-41.33361396777018,campos dos goytacazes,RJ
70835,-15.776653500000002,-47.87501624999999,brasilia,DF
70835,-15.776653500000002,-47.87501624999999,brasilia,DF
70835,-15.777074739737486,-47.875398856324736,brasília,DF
71015,-15.820816119200614,-47.98279660749821,brasilia,DF
71015,-15.820944427564665,-47.985680925352376,brasília,DF
71015,-15.821065003133326,-47.983786598612845,brasilia,DF
71010,-15.812774970146613,-47.9875737552289,brasília,DF
71010,-15.812814894994522,-47.99052159081568,brasilia,DF
71010,-15.812843816325312,-47.98075350066591,brasília,DF
72115,-15.748033023861783,-47.92424951664843,brasilia,DF
72115,-15.748033023861783,-47.92424951664843,brasilia,DF
72115,-15.818114016968142,-48.06432342959985,brasilia,DF
72304,-15.865721999999991,-48.058983,brasilia,DF
72304,-15.866001388727666,-48.05769531358565,brasilia,DF
72304,-15.866001388727666,-48.05769531358565,brasilia,DF
72960,-15.920467236614595,-48.805330992740124,corumba de goias,GO
72960,-15.921873869021038,-48.80713857081457,corumba de goias,GO
72960,-15.92243613039487,-48.80787464775024,corumba de goias,GO
74460,-16.61739479661117,-49.254711294534566,goiania,GO
74460,-16.653753000000002,-49.34188125000001,goiania,GO
74460,-16.656913744201375,-49.34431756694326,goiania,GO
74930,-16.7539545,-49.33613249999999,aparecida de goiania,GO
74930,-16.758919587806496,-49.343928494074305,aparecida de goiania,GO
74930,-16.758919587806496,-49.343928494074305,aparecida de goiania,GO
74911,-16.73586591191243,-49.25062134661116,aparecida de goiania,GO
74911,-16.73639645050297,-49.25751465816022,aparecida de goiania,GO
74911,-16.73639645050297,-49.25751465816022,aparecida de goiania,GO
75064,-16.280177334072302,-48.973824008464874,anapolis,GO
75064,-16.281405358490044,-48.97290077286986,anápolis,GO
75064,-16.281467999999993,-48.98007899999999,anapolis,GO
76803,-8.711422880288355,-63.89701047200373,porto velho,RO
76803,-8.711422880288355,-63.89701047200373,porto velho,RO
76803,-8.711422880288355,-63.89701047200373,porto velho,RO
78095,-15.538381920532672,-56.06575079990102,cuiaba,MT
78095,-15.578261354206964,-56.03597673592052,cuiabá,MT
78095,-15.657485947278804,-56.04549742310489,cuiabá,MT
79090,-20.463935188958644,-54.64886664441437,campo grande,MS
79090,-20.46693051727054,-54.65430285896467,campo grande,MS
79090,-20.46693051727054,-54.65430285896467,campo grande,MS
81490,-25.46977023396488,-49.20157699468045,curitiba,PR
81490,-25.571246721683046,-49.316618224333794,curitiba,PR
81490,-25.571246721683046,-49.316618224333794,curitiba,PR
83203,-25.507500757603,-48.530925781819974,paranagua,PR
83203,-25.507500757603,-48.530925781819974,paranagua,PR
83203,-25.507500757603,-48.530925781819974,paranagua,PR
84130,-25.408788034711613,-49.99760656314136,palmeira,PR
84130,-25.408800978437306,-49.99760872042897,palmeira,PR
84130,-25.411116887272378,-49.99840063394031,palmeira,PR
84900,-23.772572920111518,-50.285994358446295,ibaiti,PR
84900,-23.774239620949565,-50.282352281706665,ibaiti,PR
84900,-23.774464818567246,-50.28194789652689,ibaiti,PR
86385,-23.099820921369577,-50.18376880856178,barra do jacare,PR
86385,-23.109853189064122,-50.177594967144906,barra do jacare,PR
86385,-23.109893635984115,-50.17792937512637,barra do jacaré,PR
86840,-23.890365034141283,-51.3586429605504,faxinal,PR
86840,-23.985012519958556,-51.309172643124406,faxinal,PR
86840,-23.988714025530776,-51.31074205213022,faxinal,PR
87023,-23.376872070028295,-51.940893763407544,maringa,PR
87023,-23.377542536459046,-51.936513358339205,maringa,PR
87023,-23.37833447476424,-51.942093824884864,maringa,PR
87053,-23.41231457905565,-51.94390193250103,maringa,PR
87053,-23.449585592835216,-51.9223848974724,maringa,PR
87053,-23.449585592835216,-51.9223848974724,maringa,PR
88066,-27.694391469328885,-48.49922167153321,florianopolis,SC
88066,-27.694556191028322,-48.50498157051402,florianopolis,SC
88066,-27.696618355819687,-48.5033302735012,florianopolis,SC
88215,-27.135301023313524,-48.51322889425243,bombinhas,SC
88215,-27.135951935339552,-48.512454348058064,bombinhas,SC
88215,-27.136572131495768,-48.512057314999026,bombinhas,SC
79600,-20.770410310200806,-51.71674514361749,tres lagoas,MS
79600,-20.772233311317294,-51.699922368344666,tres lagoas,MS
79600,-20.773071683946792,-51.7005319119225,tres lagoas,MS
29230,-20.66568784865488,-40.655326001402734,anchieta,ES
29230,-20.677916999999944,-40.68206449999997,anchieta,ES
29230,-20.693858911966938,-40.67835705005802,anchieta,ES
29260,-20.31664354532068,-40.80281388172446,domingos martins,ES
29260,-20.31680912249455,-40.803305097396084,domingos martins,ES
29260,-20.31680912249455,-40.803305097396084,domingos martins,ES
29278,-18.715221572704582,-40.4028927347358,arace,ES
29278,-18.715221572704582,-40.4028927347358,arace,ES
29278,-20.288385179288362,-40.34547953086614,arace,ES
29313,-20.773361714718344,-41.16086933611663,cachoeiro de itapemirim,ES
29313,-20.773361714718344,-41.16086933611663,cachoeiro de itapemirim,ES
29313,-20.773361714718344,-41.16086933611663,cachoeiro de itapemirim,ES
29830,-18.49466602477313,-40.467696441187734,nova venecia,ES
29830,-18.666020999999944,-40.51825999999997,nova venecia,ES
29830,-18.666020999999944,-40.51825999999997,nova venecia,ES
30160,-19.916079999999965,-43.93498999999997,belo horizonte,MG
30160,-19.91608572967278,-43.93775393115595,belo horizonte,MG
30160,-19.916381755207997,-43.93783493115595,belo horizonte,MG
30494,-19.954851056062104,-43.96768977407814,belo horizonte,MG
30494,-19.954851056062104,-43.96768977407814,belo horizonte,MG
30494,-19.955226091032394,-43.96745468552723,belo horizonte,MG
30520,-19.934604282820697,-44.02147378654294,belo horizonte,MG
30520,-19.934604282820697,-44.02147378654294,belo horizonte,MG
30520,-19.935669855127202,-44.022082752005346,belo horizonte,MG
30644,-19.910719850532644,-43.88344183803062,belo horizonte,MG
30644,-19.910719850532644,-43.88344183803062,belo horizonte,MG
30644,-19.984801211495142,-44.01950380209485,belo horizonte,MG
31560,-19.82574002345214,-43.987895364660645,belo horizonte,MG
31560,-19.830559097409033,-43.97289594393788,belo horizonte,MG
31560,-19.830607909804325,-43.97290708159733,belo horizonte,MG
32661,-19.945303075236243,-44.1289611206261,betim,MG
32661,-19.9760250380287,-44.13929260075592,betim,MG
32661,-19.97626107077729,-44.13908410796926,betim,MG
32900,-20.03545758972489,-44.311350751525154,igarape,MG
32900,-20.038344523967904,-44.30785754312185,igarape,MG
32900,-20.03898113752972,-44.3092359665759,igarape,MG
34800,-19.764344575240337,-43.63232209868624,caete,MG
34800,-19.764344575240337,-43.63232209868624,caete,MG
34800,-19.765397295882586,-43.63288051082137,caete,MG
36280,-20.899696355868098,-43.82755594374788,carandai,MG
36280,-20.900022751976028,-43.82851764908693,carandai,MG
36280,-20.901633817447816,-43.827488006598735,carandaí,MG
36820,-20.576171999999946,-42.187251499999974,divino,MG
36820,-20.601016407540545,-42.144738017265176,divino,MG
36820,-20.6011337377751,-42.14460286471651,divino,MG
37264,-21.175866186601105,-45.056930893693675,ribeirão vermelho,MG
37264,-21.181836812239673,-45.05958843406554,ribeirao vermelho,MG
37264,-21.181836812239673,-45.05958843406554,ribeirao vermelho,MG
37460,-22.33265306570481,-44.94047468278237,passa quatro,MG
37460,-22.33424873567021,-44.940776099203404,passa quatro,MG
37460,-22.34055160310719,-44.9454422834633,passa quatro,MG
37584,-20.005741365537304,-43.09265133326443,congonhal,MG
37584,-20.50678037295706,-43.85594985871332,congonhal,MG
37584,-20.508110188112227,-43.856163251877035,congonhal,MG
12040,-23.024195130269838,-45.58452843202557,taubate,SP
12040,-23.024195130269838,-45.58452843202557,taubate,SP
12040,-23.024205449362235,-45.57634163336027,taubaté,SP
12080,-23.013783503679857,-45.55046505427783,taubate,SP
12080,-23.013783503679857,-45.55046505427783,taubate,SP
12080,-23.014272867314055,-45.549072853297545,taubaté,SP
12515,-22.796047624995623,-45.20222499996501,guaratingueta,SP
12515,-22.796708624960644,-45.20156399999999,guaratingueta,SP
12515,-22.79810570055835,-45.19857253629293,guaratingueta,SP
12908,-22.929515643632055,-46.546852484044074,braganca paulista,SP
12908,-22.93049336177151,-46.54662329954637,bragança paulista,SP
12908,-22.930631618159495,-46.541806170848304,braganca paulista,SP
13025,-22.885646333054428,-47.04439069845339,campinas,SP
13025,-22.885646333054428,-47.04439069845339,campinas,SP
13025,-22.889226719400995,-47.054774101159936,campinas,SP
13085,-22.739353948828995,-47.055945033392206,campinas,SP
13085,-22.74569750773853,-47.05998970719483,campinas,SP
13085,-22.74910404384041,-47.0570781895557,campinas,SP
13043,-22.926824161809677,-47.048759046627055,campinas,SP
13043,-22.928308186796652,-47.04947765820298,campinas,SP
13043,-22.928793296150893,-47.05230803788447,campinas,SP
13290,-23.065080097557434,-46.95037753698772,louveira,SP
13290,-23.065463412708684,-46.9522927545918,louveira,SP
13290,-23.065748007726288,-46.951306006396706,louveira,SP
13207,-23.1899911500834,-46.887334864929095,jundiai,SP
13207,-23.190514444024785,-46.88745428446513,jundiai,SP
13207,-23.19136819524586,-46.88911356597196,jundiai,SP
13206,-23.202978999163275,-46.88275980904842,jundiaí,SP
13206,-23.20342406301567,-46.88211470107914,jundiai,SP
13206,-23.203460063015665,-46.88231720107914,jundiai,SP
13334,-23.074436157567874,-47.203288467566246,indaiatuba,SP
13334,-23.07482780914435,-47.20369693810881,indaiatuba,SP
13334,-23.07563697169481,-47.2032604483813,indaiatuba,SP
13340,-23.062375622915887,-47.134754683551826,indaiatuba,SP
13340,-23.062623212686006,-47.135014402997676,indaiatuba,SP
13340,-23.063497049640954,-47.135125142680074,indaiatuba,SP
13480,-22.55492782791854,-47.408715854146244,limeira,SP
13480,-22.5577101837442,-47.40749277031975,limeira,SP
13480,-22.55784843741701,-47.403342434502825,limeira,SP
13566,-21.989565000000006,-47.874685500000005,sao carlos,SP
13566,-21.990861619208726,-47.89232829301193,sao carlos,SP
13566,-21.990861619208726,-47.89232829301193,sao carlos,SP
13873,-21.928534355999943,-46.82815999999997,sao joao da boa vista,SP
13873,-21.951603059791644,-46.7973683734107,sao joao da boa vista,SP
13873,-21.952043640174143,-46.79836833154663,sao joao da boa vista,SP
14026,-21.202871615875125,-47.82423032653355,ribeirao preto,SP
14026,-21.202970615875117,-47.82421232653354,ribeirao preto,SP
14026,-21.202970615875117,-47.82421232653354,ribeirão preto,SP
14790,-20.305498999781815,-48.320904592406734,guaira,SP
14790,-20.305498999781815,-48.320904592406734,guaira,SP
14790,-20.308064975253405,-48.31966400248537,guaira,SP
15155,-20.875346999999994,-49.5736965,jaci,SP
15155,-20.875995284600606,-49.57023006296462,jaci,SP
15155,-20.876148329684582,-49.56943460629549,jaci,SP
16022,-21.226043744806745,-50.465905944401584,aracatuba,SP
16022,-21.226043744806745,-50.465905944401584,aracatuba,SP
16022,-21.226341853046865,-50.46436100936306,aracatuba,SP
17047,-22.32113268203875,-49.09890179466283,bauru,SP
17047,-22.32776118786451,-49.05055831877193,bauru,SP
17047,-22.327785,-49.050569249999995,bauru,SP
17400,-22.196027739313397,-49.655091654643684,garca,SP
17400,-22.196255109148563,-49.65896517507804,garca,SP
17400,-22.196412879823807,-49.65534742113119,garca,SP
17490,-22.40776410501231,-49.12834901835123,piratininga,SP
17490,-22.408662716929346,-49.13489859580609,piratininga,SP
17490,-22.408861611513316,-49.13403899568668,piratininga,SP
18055,-23.479235245628715,-47.51239293075193,sorocaba,SP
18055,-23.480488604106377,-47.51214891470318,sorocaba,SP
18055,-23.480488604106377,-47.51214891470318,sorocaba,SP
18276,-23.342073253326564,-47.864567349575566,tatui,SP
18276,-23.354012807163443,-47.85781593864078,tatuí,SP
18276,-23.355552363378283,-47.85871706584201,tatui,SP
05818,-23.66161680904841,-46.733351809740896,sao paulo,SP
05818,-23.66161680904841,-46.733351809740896,sao paulo,SP
05818,-23.661641919910632,-46.733218490831135,sao paulo,SP
05802,-23.649217280894344,-46.72722569764685,sao paulo,SP
05802,-23.65279787789627,-46.725347273172055,sao paulo,SP
05802,-23.65279787789627,-46.725347273172055,sao paulo,SP
06020,-23.53314862003007,-46.76046091150642,osasco,SP
06020,-23.53314862003007,-46.76046091150642,osasco,SP
06020,-23.53314862003007,-46.76046091150642,osasco,SP
06154,-23.556168754919543,-46.802286566737905,osasco,SP
06154,-23.55661073748076,-46.80421276648325,osasco,SP
06154,-23.556929647238732,-46.801892374257115,osasco,SP
06519,-23.467335572708794,-46.87881460555136,santana de parnaiba,SP
06519,-23.48454468106771,-46.95975954546465,santana de parnaíba,SP
06519,-23.485112101422626,-46.94658004531899,santana de parnaiba,SP
06713,-23.598911306507137,-46.85489013044807,cotia,SP
06713,-23.599683,-46.85492249999999,cotia,SP
06713,-23.600240999999997,-46.85498352943037,cotia,SP
06780,-23.617823004822213,-46.79358236394467,taboao da serra,SP
06780,-23.617823004822213,-46.79358236394467,taboao da serra,SP
06780,-23.617823004822213,-46.79358236394467,taboao da serra,SP
07084,-23.42548506633389,-46.54991984471119,guarulhos,SP
07084,-23.425543959201335,-46.54988557868313,guarulhos,SP
07084,-23.42577896502972,-46.54893521940099,guarulhos,SP
07092,-23.46018705467712,-46.54294045989383,guarulhos,SP
07092,-23.46024477407813,-46.54285077407812,guarulhos,SP
07092,-23.460710175688146,-46.544067864418025,guarulhos,SP
07031,-23.490229756592978,-46.543428508050084,guarulhos,SP
07031,-23.490827350539565,-46.54568459547579,guarulhos,SP
07031,-23.491353968798485,-46.542835172617195,guarulhos,SP
07114,-23.446373364418022,-46.532175710658436,guarulhos,SP
07114,-23.446705222315188,-46.531527438109514,guarulhos,SP
07114,-23.448071472387305,-46.53271148834324,guarulhos,SP
07135,-23.417843060505504,-46.52286435137628,guarulhos,SP
07135,-23.419379849847076,-46.52249746794391,guarulhos,SP
07135,-23.419388682209018,-46.522577629753584,guarulhos,SP
07500,-23.27749715011682,-46.24878900523098,santa isabel,SP
07500,-23.28567804627111,-46.27414431016235,santa isabel,SP
07500,-23.28567804627111,-46.27414431016235,santa isabel,SP
07953,-23.256470226437486,-46.73223162188086,francisco morato,SP
07953,-23.26560490851674,-46.725760292825875,francisco morato,SP
07953,-23.267028830719802,-46.724337155008335,francisco morato,SP
08051,-23.499998384338234,-46.47423583539886,sao paulo,SP
08051,-23.50344147090128,-46.4734707867775,sao paulo,SP
08051,-23.50347366481897,-46.47345233416614,sao paulo,SP
08081,-23.477502625310184,-46.42467021856428,são paulo,SP
08081,-23.47769162531019,-46.424521718564286,sao paulo,SP
08081,-23.47967482070517,-46.419863123780985,são paulo,SP
08070,-23.491257757977966,-46.44612559991918,sao paulo,SP
08070,-23.49174441825843,-46.464086943389624,sao paulo,SP
08070,-23.491846655288807,-46.46503024756196,sao paulo,SP
08720,-23.529648533759,-46.188765824684474,mogi das cruzes,SP
08720,-23.532066284872776,-46.184222854793525,mogi das cruzes,SP
08720,-23.53671275810057,-46.17779550424085,mogi das cruzes,SP
08750,-23.54028545225082,-46.17623523898663,mogi das cruzes,SP
08750,-23.54043592120178,-46.17820306289322,mogi das cruzes,SP
08750,-23.540502686186947,-46.178169973229515,mogi das cruzes,SP
09041,-23.651712291568987,-46.5304661804259,santo andre,SP
09041,-23.651940331669447,-46.530835601304176,santo andre,SP
09041,-23.652071027633113,-46.53088932398893,santo andre,SP
09050,-23.668122551762934,-46.54322941326677,santo andre,SP
09050,-23.668231442408683,-46.54325243158865,santo andré,SP
09050,-23.66854451431692,-46.5423415281207,santo andre,SP
09111,-23.662912167654877,-46.50491703304809,santo andre,SP
09111,-23.662912167654877,-46.50491703304809,santo andré,SP
09111,-23.662912167654877,-46.50491703304809,santo andré,SP
09550,-23.60300951222578,-46.572107580438775,sao caetano do sul,SP
09550,-23.60607227859208,-46.54970716679386,sao caetano do sul,SP
09550,-23.606614037191985,-46.548626050233715,são caetano do sul,SP
09820,-23.72719192377356,-46.55135445734716,são bernardo do campo,SP
09820,-23.728663517696006,-46.55127933917884,sao bernardo do campo,SP
09820,-23.731823365879578,-46.55313127216763,sao bernardo do campo,SP
09854,-23.669731383288145,-46.58979967666909,sao bernardo do campo,SP
09854,-23.669731383288145,-46.58979967666909,são bernardo do campo,SP
09854,-23.670064975027422,-46.58999279967085,sao bernardo do campo,SP
