seller_id,seller_zip_code_prefix,seller_city,seller_state
a3e9a2c700480d9bb01fba070ba80a0e,14940,ibitinga,SP
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR
b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP
b6d44737c043328708f6749c2dbe50bd,09230,santo andre,SP
002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP
1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA
0432ead42b6c8a0bdf68154add917fdf,09320,maua,SP
596849622429351f47b32e6cae1055ff,08710,mogi das cruses,SP
1acde099eb406aa220b1169b188b42da,02532,sao paulo,SP
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
aae3bfea055532c57fb453ed3ec80b30,09271,santo andre,SP
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP
c3e2398fcc7e581cda2e546557bf6968,04781,sao paulo,SP
b127efdabeffb5d559349c7b172eb75d,04308,sao paulo,SP
1d8dbc4f32378d715c717c1c1fc57bae,86706,arapongas,PR
2156f2671501a81034d7d07f217609d0,04776,sp,SP
17ca9b9e9b9ef8fdb529001b49ebb50f,32677,betim,MG
2a6fbeaa7ab9e5d59a35841a8da71ce4,89259,jaragua do sul,SC
2b5ed0c9139dae8883a200dfcb272ece,04087,sao paulo,SP
bf3c6d2a28b2b5501e6c15448982dcc9,04180,sao paulo,SP
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC
52ac6f920b7280e4c6d30dd94de6259b,83321,pinhais,PR
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
01c97ebb5cdac52891c0ed1c37ba0012,15804,catanduva,SP
2c9e548be18521d1c43cde1c582c6de8,08752,mogi das cruzes,SP
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS
8090490573c6c0aa343a7231ebcb8c86,04130,sao paulo - sp,SP
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG
2a7dc43cecabf23403078e2188437d1d,04142,sao paulo,SP
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,CE
acb6c2ca5c82411c1fdb88d5fd5eb95e,03423,sao paulo,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
a673821011d0cec28146ea42f5ab767f,03809,sao paulo,SP
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
6e0908ef4d4efadbc3cc2b74ea477cb0,20910,rio de janeiro,RJ
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
c9aafcd0621b2207c10e32c649cada4d,08011,sao paulo,SP
e883aa812c37a7413226856f4579fe91,06696,itapevi,SP
f0e103c63864d5405b958d984b6e94c9,06150,osasco,SP
1bb2bdb95f4841f1bba2c0d2cd83d3c9,01257,sao paulo,SP
238fac594e170b59c6d228f5a4f4f1d9,17300,dois corregos,SP
634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
d23019c84ffae2d5ef2270367b8605fc,86073,londrina,PR
4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,03880,sao paulo,SP
64b87978a11c1ea7501a89eabe8c2c1a,19300,presidente bernardes,SP
a1bea9970d8f65b240555f99c2214f7f,83323,pinhais,PR
41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN
4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP
1b8b75e227c9a9c100d0c210fb6176ce,05468,sao paulo,SP
6288c69c4ce638e59925e59193f98b16,09010,santo andre,SP
2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
9ac4f14370b1e24ddc58be041b7f99df,76330,jaragua,GO
d4f91e8be86b38da2ee35bc489645a9d,12512,guaratingueta,SP
725af026f869236a8dd0ceb98564d156,35530,claudio,MG
2d50d6282f8aa2257819a77bfaa0efe0,14940,ibitinga,SP
7e93a43ef30c4f03f38b393420bc753a,06429,barueri,SP
0c8380b62e38e8a1e6adbeba7eb9688c,37410,tres coracoes,MG
5abb8ea023c77787f2c15da891c8d384,89228,joinville,SC
b92e3c8f9738272ff7c59e111e108d7c,36502,uba,MG
4917cee8d902e13428c3ec4b1ca6f315,89031,blumenau,SC
4bcec44888b30ba9001234c534716d3f,09230,santo andre,SP
5194c22ed1f616ec0c0f33c571542879,37540,santa rita do sapucai,MG
0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,SP
f7ba60f8c3f99e7ee4042fdef03b70c4,09628,sao bernardo do campo,SP
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP
b87a7ea0c30fad2dd6781b74a0064859,04133,sao paulo,SP
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ
3785b653b1b82de85ab47dd139938091,85640,ampere,PR
2646baaf662d4d92ac48f047e35db92d,03303,sao paulo,SP
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF
4e17c65a516f69d023a2ae78b84f28d6,08673,suzano,SP
e3d3b3efac954a60d61be70b7e05b49b,03370,sao paulo,SP
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC
dbd66278cbfe1aa1000f90a217ca4695,05588,sao paulo,SP
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP
0df3984f9dfb3d49ac6366acbd3bbb85,32604,betim,MG
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP
6187a137b2af59dfdbad8d9f8c373c14,06268,osasco,SP
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP
5c6d4016c2a288f074fa0848a2b653d2,01209,sao paulo,SP
5f1dc28029d2c244352a68107ec2b542,05126,sao paulo,SP
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
e83e93b71371817b11d78a63ff156aee,06409,barueri,SP
f214d28e8d8e3ef068748498ccc2f813,03872,sao paulo,SP
c35672b10ad50968f567ea3f4b91e877,26551,mesquita,RJ
a5a1bfcf728ab0e19182959cf0771ee4,13960,socorro,SP
fdaaf5bfda82b7b80535610c831b8d09,15015,sao jose do rio preto,SP
de23c3b98a88888289c6f5cc1209054a,05530,sao paulo,SP
3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP
abcd2cb37d46c2c8fb1bf071c859fc5b,78020,cuiaba,MT
5cf13accae3222c70a9cac40818ae839,38700,patos de minas,MG
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
52d76513f0c4d97f3b99570e2c94ee31,93348,novo hamburgo,RS
4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP
1d139e3a3b14025640d8df1b230aace0,14860,barrinha,SP
d566c37fa119d5e66c4e9052e83ee4ea,04131,sao paulo,SP
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
06579cb253ecd5a3a12a9e6eb6bf8f47,04007,sao paulo - sp,SP
